Date,Open,High,Low,Close,Adj Close,Volume
2003-03-21,311500.0,316500.0,308500.0,315000.0,273101.40625,623100
2003-03-24,317000.0,317000.0,311000.0,312500.0,270933.90625,830800
2003-03-25,307000.0,307000.0,303000.0,306000.0,265298.53125,884200
2003-03-26,308000.0,310500.0,303000.0,304000.0,263564.53125,902800
2003-03-27,299000.0,302500.0,296500.0,298500.0,258796.125,482600
2003-03-28,299000.0,307000.0,296500.0,307000.0,266165.59375,664400
2003-03-31,298000.0,300000.0,284000.0,284000.0,246224.859375,928800
2003-04-01,278000.0,284000.0,274000.0,284000.0,246224.859375,994600
2003-04-02,285000.0,287000.0,277500.0,279000.0,241889.859375,1206900
2003-04-03,286000.0,287500.0,279000.0,279000.0,241889.859375,1184700
2003-04-04,276000.0,285500.0,272000.0,283500.0,245791.265625,1075200
2003-04-07,288000.0,300500.0,285500.0,299000.0,259229.609375,995700
2003-04-08,292000.0,301500.0,291000.0,299000.0,259229.609375,808500
2003-04-09,292000.0,294000.0,286000.0,286500.0,248392.234375,849400
2003-04-10,286500.0,291000.0,283500.0,288000.0,249692.703125,1081400
2003-04-11,285000.0,294000.0,284500.0,285000.0,247091.8125,793300
2003-04-14,283500.0,294000.0,283500.0,285500.0,247525.25,703500
2003-04-15,293000.0,296500.0,290500.0,296000.0,256628.6875,705200
2003-04-16,305000.0,312500.0,303500.0,310500.0,269200.0,1101700
2003-04-17,307000.0,310500.0,302000.0,302000.0,261830.640625,685500
2003-04-18,310500.0,315000.0,303000.0,315000.0,273101.40625,815700
2003-04-21,312000.0,317000.0,308500.0,309000.0,267899.5,409700
2003-04-22,305000.0,307000.0,297500.0,298500.0,258796.125,713800
2003-04-23,302500.0,305500.0,299000.0,300000.0,260096.59375,473800
2003-04-24,299000.0,302000.0,292000.0,295000.0,255761.6875,476100
2003-04-25,290000.0,292000.0,285000.0,287500.0,249259.25,715200
2003-04-28,284500.0,292000.0,283000.0,285000.0,247091.8125,544800
2003-04-29,293500.0,301500.0,291000.0,300500.0,260530.078125,624700
2003-04-30,302000.0,306500.0,299500.0,305000.0,264431.53125,640800
2003-05-01,305000.0,305000.0,305000.0,305000.0,264431.53125,0
2003-05-02,305000.0,310000.0,300500.0,307000.0,266165.59375,822400
2003-05-05,307000.0,307000.0,307000.0,307000.0,266165.59375,0
2003-05-06,310500.0,316000.0,310500.0,313000.0,271367.53125,718400
2003-05-07,317000.0,320000.0,310000.0,319500.0,277002.875,983200
2003-05-08,319500.0,319500.0,319500.0,319500.0,277002.875,0
2003-05-09,316000.0,318500.0,313000.0,317000.0,274835.46875,457400
2003-05-12,325000.0,329500.0,323000.0,327000.0,283505.25,732200
2003-05-13,327000.0,327000.0,314500.0,316000.0,273968.40625,587800
2003-05-14,313000.0,315000.0,308500.0,309500.0,268333.03125,489300
2003-05-15,312000.0,317000.0,307500.0,315000.0,273101.40625,570200
2003-05-16,313000.0,315500.0,307000.0,307000.0,266165.59375,628100
2003-05-19,302500.0,304500.0,299000.0,301000.0,260963.640625,621800
2003-05-20,296000.0,307000.0,295500.0,306500.0,265731.96875,470000
2003-05-21,304500.0,308500.0,302500.0,304000.0,263564.53125,409500
2003-05-22,301500.0,308500.0,298500.0,300000.0,260096.59375,493000
2003-05-23,304000.0,312500.0,303500.0,312000.0,270500.5,428900
2003-05-26,312000.0,318500.0,308500.0,317000.0,274835.46875,424400
2003-05-27,315000.0,318000.0,311500.0,314000.0,272234.46875,256800
2003-05-28,324000.0,325500.0,318500.0,321000.0,278303.40625,690700
2003-05-29,321000.0,327000.0,318000.0,324500.0,281337.8125,682600
2003-05-30,324500.0,325500.0,320000.0,324000.0,280904.40625,463900
2003-06-02,329000.0,335000.0,329000.0,334000.0,289574.25,664300
2003-06-03,327500.0,330000.0,323500.0,323500.0,280470.8125,535500
2003-06-04,326000.0,329000.0,321500.0,329000.0,285239.25,408600
2003-06-05,333000.0,336500.0,331000.0,333500.0,289140.6875,547000
2003-06-06,333500.0,333500.0,333500.0,333500.0,289140.6875,0
2003-06-09,336500.0,344500.0,334500.0,344000.0,298244.1875,778100
2003-06-10,340000.0,347000.0,339000.0,344000.0,298244.1875,413600
2003-06-11,348000.0,352500.0,344000.0,345000.0,299111.15625,550400
2003-06-12,350000.0,352000.0,347500.0,350000.0,303446.03125,907900
2003-06-13,354000.0,356000.0,348500.0,350500.0,303879.5625,596300
2003-06-16,345000.0,348000.0,341000.0,341000.0,295643.21875,381200
2003-06-17,353000.0,357500.0,349500.0,357000.0,309515.03125,842400
2003-06-18,351500.0,359000.0,351500.0,354000.0,306914.0625,387100
2003-06-19,360000.0,375000.0,357000.0,370000.0,320785.78125,963400
2003-06-20,365000.0,370000.0,364000.0,364000.0,315583.875,467500
2003-06-23,364000.0,365000.0,356000.0,357000.0,309515.03125,411300
2003-06-24,350000.0,352500.0,349000.0,351500.0,304746.5,457700
2003-06-25,352500.0,360500.0,351000.0,359500.0,311682.46875,345700
2003-06-26,352500.0,367500.0,352500.0,364500.0,316017.5,345300
2003-06-27,367000.0,370500.0,361000.0,361000.0,312982.96875,455400
2003-06-30,358000.0,360500.0,353500.0,355000.0,307781.03125,312100
2003-07-01,355000.0,362500.0,352000.0,362000.0,313849.9375,260000
2003-07-02,369500.0,371000.0,365500.0,371000.0,321652.8125,519800
2003-07-03,382000.0,391000.0,379000.0,382000.0,331189.65625,1174700
2003-07-04,381500.0,385500.0,379000.0,384000.0,332923.6875,251300
2003-07-07,387000.0,387500.0,383500.0,386000.0,334657.59375,296000
2003-07-08,399500.0,400000.0,395500.0,398500.0,345495.03125,1244600
2003-07-09,399000.0,399500.0,394500.0,396500.0,343760.96875,377300
2003-07-10,394000.0,398000.0,392000.0,392000.0,339859.5625,513500
2003-07-11,388000.0,394000.0,385000.0,394000.0,341593.5,449200
2003-07-14,395000.0,410500.0,394500.0,409500.0,355031.875,934200
2003-07-15,411000.0,411500.0,404000.0,408000.0,353731.375,704100
2003-07-16,415000.0,420500.0,409000.0,418000.0,362401.3125,832300
2003-07-17,418000.0,418000.0,418000.0,418000.0,362401.3125,0
2003-07-18,397500.0,408000.0,397500.0,404000.0,350263.4375,919600
2003-07-21,402000.0,410500.0,402000.0,407000.0,352864.40625,469700
2003-07-22,405000.0,412000.0,404500.0,412000.0,357199.34375,425800
2003-07-23,415000.0,417000.0,402000.0,403500.0,349829.9375,480500
2003-07-24,400500.0,409000.0,399000.0,406500.0,352430.9375,515900
2003-07-25,404000.0,408000.0,399000.0,408000.0,353731.375,300900
2003-07-28,415000.0,419500.0,412500.0,418000.0,362401.3125,404100
2003-07-29,420000.0,424000.0,418000.0,423500.0,367169.75,438100
2003-07-30,420000.0,423500.0,420000.0,421500.0,365435.78125,324000
2003-07-31,420000.0,424500.0,413500.0,416000.0,360667.25,412300
2003-08-01,418000.0,427000.0,418000.0,426000.0,369337.1875,502300
2003-08-04,420000.0,426000.0,420000.0,421500.0,365435.78125,204700
2003-08-05,422500.0,429500.0,422500.0,428000.0,371071.125,312100
2003-08-06,420000.0,421000.0,411000.0,413000.0,358066.34375,492700
2003-08-07,412000.0,412500.0,404500.0,410000.0,355465.34375,313300
2003-08-08,410000.0,412000.0,404500.0,406000.0,351997.40625,221900
2003-08-11,397000.0,408000.0,396500.0,408000.0,353731.375,340800
2003-08-12,410000.0,410000.0,397500.0,400000.0,346795.53125,389800
2003-08-13,406000.0,413000.0,404000.0,412500.0,357632.875,276600
2003-08-14,418500.0,425000.0,413500.0,425000.0,368470.21875,473600
2003-08-15,425000.0,425000.0,425000.0,425000.0,368470.21875,0
2003-08-18,427500.0,429000.0,417500.0,419000.0,363268.25,398500
2003-08-19,432500.0,435000.0,430000.0,430000.0,372805.21875,479500
2003-08-20,431000.0,439500.0,428000.0,435000.0,377140.0625,493200
2003-08-21,434000.0,442000.0,434000.0,441500.0,382775.5625,468300
2003-08-22,443000.0,449000.0,441500.0,446000.0,386676.9375,504900
2003-08-25,444000.0,447500.0,441000.0,443000.0,384075.96875,324500
2003-08-26,439000.0,447000.0,436500.0,445500.0,386243.40625,433900
2003-08-27,447000.0,447500.0,442000.0,443000.0,384075.96875,410900
2003-08-28,450000.0,450000.0,436500.0,438000.0,379741.125,566700
2003-08-29,441000.0,442000.0,429000.0,435000.0,377140.0625,531800
2003-09-01,437000.0,440500.0,432500.0,437000.0,378874.125,330800
2003-09-02,440000.0,441000.0,429500.0,430500.0,373238.65625,325700
2003-09-03,432000.0,435500.0,429000.0,432500.0,374972.59375,429900
2003-09-04,432000.0,438500.0,431000.0,436000.0,378007.09375,286400
2003-09-05,442000.0,446500.0,440000.0,443000.0,384075.96875,355600
2003-09-08,443500.0,451500.0,441000.0,451500.0,391445.40625,365300
2003-09-09,458000.0,470000.0,457000.0,462000.0,400548.78125,898100
2003-09-10,462000.0,462000.0,462000.0,462000.0,400548.78125,0
2003-09-11,462000.0,462000.0,462000.0,462000.0,400548.78125,0
2003-09-12,462000.0,462000.0,462000.0,462000.0,400548.78125,0
2003-09-15,455000.0,457000.0,437000.0,437500.0,379307.53125,695200
2003-09-16,435000.0,445000.0,434000.0,444500.0,385376.53125,458900
2003-09-17,450000.0,453500.0,446500.0,449500.0,389711.40625,564500
2003-09-18,451000.0,451500.0,440500.0,444000.0,384943.0,461100
2003-09-19,449500.0,450000.0,426500.0,430000.0,372805.21875,686800
2003-09-22,422500.0,424000.0,399500.0,403000.0,349396.46875,858800
2003-09-23,400000.0,402500.0,389000.0,397500.0,344628.03125,1176100
2003-09-24,404000.0,407500.0,399000.0,405000.0,351130.40625,966800
2003-09-25,391000.0,401500.0,389000.0,401000.0,347662.53125,893300
2003-09-26,396000.0,400500.0,388000.0,388000.0,336391.5625,744000
2003-09-29,387500.0,390500.0,378000.0,386500.0,335091.15625,756200
2003-09-30,391000.0,400000.0,391000.0,392000.0,339859.5625,841800
2003-10-01,388000.0,401500.0,387000.0,400000.0,346795.53125,792600
2003-10-02,411500.0,411500.0,405000.0,408500.0,354164.90625,825200
2003-10-03,408500.0,408500.0,408500.0,408500.0,354164.90625,0
2003-10-06,417500.0,425500.0,416500.0,421000.0,365002.15625,888500
2003-10-07,427000.0,428500.0,421500.0,426000.0,369337.1875,502300
2003-10-08,430000.0,430000.0,421000.0,424000.0,367603.21875,651000
2003-10-09,424000.0,431000.0,422500.0,428500.0,371504.59375,810100
2003-10-10,431000.0,448000.0,428000.0,445000.0,385810.0,828700
2003-10-13,439000.0,447500.0,436000.0,445000.0,385810.0,549200
2003-10-14,449500.0,456000.0,449000.0,453000.0,392745.875,687500
2003-10-15,456000.0,457500.0,447000.0,451000.0,391011.90625,521200
2003-10-16,450000.0,459500.0,446000.0,459500.0,398381.25,741000
2003-10-17,459000.0,466000.0,449500.0,452000.0,391878.90625,735800
2003-10-20,448500.0,460000.0,448500.0,458000.0,397080.78125,563800
2003-10-21,462000.0,468500.0,457000.0,462000.0,400548.78125,687800
2003-10-22,465000.0,471000.0,457500.0,470000.0,407484.75,589600
2003-10-23,459000.0,462000.0,445000.0,447500.0,387977.40625,709200
2003-10-24,447500.0,449500.0,434500.0,437000.0,378874.125,604800
2003-10-27,437500.0,448000.0,435500.0,448000.0,388410.96875,464800
2003-10-28,448500.0,464500.0,445000.0,462000.0,400548.78125,641900
2003-10-29,471000.0,474000.0,466500.0,467000.0,404883.75,691400
2003-10-30,470000.0,472000.0,466000.0,471000.0,408351.65625,417700
2003-10-31,475000.0,475500.0,463500.0,470000.0,407484.75,491600
2003-11-03,470000.0,475000.0,466500.0,474500.0,411386.15625,360800
2003-11-04,480000.0,484500.0,474000.0,479000.0,415287.5625,815800
2003-11-05,474000.0,480500.0,472000.0,480000.0,416154.59375,594800
2003-11-06,480000.0,480500.0,464000.0,465000.0,403149.75,646500
2003-11-07,470000.0,477000.0,468000.0,477000.0,413553.59375,379100
2003-11-10,471000.0,474500.0,459500.0,466000.0,404016.71875,527200
2003-11-11,456000.0,461500.0,453000.0,461000.0,399681.78125,504900
2003-11-12,460000.0,470000.0,457500.0,470000.0,407484.75,305300
2003-11-13,478000.0,478500.0,470500.0,477000.0,413553.59375,537700
2003-11-14,474000.0,478500.0,469000.0,469000.0,406617.6875,381400
2003-11-17,465000.0,465500.0,454000.0,461000.0,399681.78125,504900
2003-11-18,458000.0,467500.0,458000.0,466500.0,404450.3125,281400
2003-11-19,456000.0,460500.0,452500.0,456500.0,395780.3125,751100
2003-11-20,453000.0,456500.0,447500.0,449000.0,389277.90625,651300
2003-11-21,447500.0,458500.0,446000.0,456000.0,395346.90625,656000
2003-11-24,454500.0,456500.0,442000.0,443500.0,384509.53125,436800
2003-11-25,451000.0,453500.0,446000.0,451500.0,391445.40625,475200
2003-11-26,452500.0,456500.0,449000.0,455000.0,394479.84375,376300
2003-11-27,455000.0,457000.0,450500.0,455500.0,394913.28125,265900
2003-11-28,456500.0,467000.0,456500.0,465000.0,403149.75,364500
2003-12-01,465000.0,470000.0,460500.0,466000.0,404016.71875,353300
2003-12-02,469500.0,470500.0,466500.0,468500.0,406184.25,388300
2003-12-03,470000.0,475500.0,466500.0,471000.0,408351.65625,341100
2003-12-04,468000.0,470000.0,461000.0,461000.0,399681.78125,430900
2003-12-05,460500.0,460500.0,449500.0,451500.0,391445.40625,567500
2003-12-08,451500.0,453000.0,441000.0,450000.0,390144.90625,576900
2003-12-09,449000.0,454000.0,444000.0,445000.0,385810.0,392000
2003-12-10,437500.0,453000.0,436000.0,453000.0,392745.875,1041900
2003-12-11,453000.0,461500.0,452500.0,452500.0,392312.46875,1015200
2003-12-12,460000.0,462500.0,453000.0,455000.0,394479.84375,429900
2003-12-15,460000.0,464500.0,457500.0,461000.0,399681.78125,441500
2003-12-16,451000.0,458000.0,449000.0,454000.0,393612.84375,490500
2003-12-17,455000.0,456500.0,442000.0,442500.0,383642.53125,776400
2003-12-18,442500.0,444000.0,437500.0,442500.0,383642.53125,782600
2003-12-19,445500.0,452000.0,443500.0,448500.0,388844.46875,470600
2003-12-22,441000.0,448000.0,441000.0,442000.0,383209.03125,445200
2003-12-23,444000.0,446500.0,442000.0,442000.0,383209.03125,452000
2003-12-24,445000.0,446500.0,435500.0,439000.0,380608.09375,586700
2003-12-25,439000.0,439000.0,439000.0,439000.0,380608.09375,0
2003-12-26,439000.0,442000.0,439000.0,441500.0,382775.5625,439100
2003-12-29,440000.0,442500.0,438000.0,440000.0,381475.0,368800
2003-12-30,448000.0,454000.0,445000.0,451000.0,391011.90625,448600
2003-12-31,451000.0,451000.0,451000.0,451000.0,391011.90625,0
2004-01-01,451000.0,451000.0,451000.0,451000.0,391011.90625,0
2004-01-02,451000.0,453000.0,446500.0,449000.0,389277.90625,378800
2004-01-05,449000.0,457500.0,447500.0,457500.0,396647.34375,447700
2004-01-06,467000.0,467000.0,458500.0,460000.0,398814.8125,448100
2004-01-07,463500.0,469000.0,462000.0,465000.0,403149.75,399400
2004-01-08,471000.0,477500.0,468500.0,469000.0,406617.6875,750400
2004-01-09,480000.0,512000.0,478000.0,508000.0,440430.3125,1469600
2004-01-12,505000.0,510000.0,498000.0,505000.0,437829.375,679900
2004-01-13,508000.0,509000.0,500000.0,503000.0,436095.25,440800
2004-01-14,491000.0,499500.0,491000.0,494500.0,428725.84375,574800
2004-01-15,495000.0,500000.0,490500.0,496500.0,430459.96875,632500
2004-01-16,501000.0,507000.0,500000.0,506000.0,438696.3125,554900
2004-01-19,509000.0,524000.0,507000.0,521000.0,451701.125,538900
2004-01-20,521000.0,530000.0,515000.0,526000.0,456036.0625,403000
2004-01-21,526000.0,526000.0,526000.0,526000.0,456036.0625,0
2004-01-22,526000.0,526000.0,526000.0,526000.0,456036.0625,0
2004-01-23,526000.0,526000.0,526000.0,526000.0,456036.0625,0
2004-01-26,542000.0,555000.0,535000.0,545000.0,472508.96875,1475700
2004-01-27,554000.0,554000.0,530000.0,535000.0,463838.9375,696200
2004-01-28,538000.0,548000.0,532000.0,538000.0,466439.90625,583700
2004-01-29,541000.0,541000.0,528000.0,533000.0,462104.9375,473200
2004-01-30,533000.0,534000.0,521000.0,524000.0,454302.09375,430300
2004-02-02,524000.0,530000.0,520000.0,530000.0,459504.0,252900
2004-02-03,515000.0,524000.0,514000.0,517000.0,448233.1875,458600
2004-02-04,514000.0,517000.0,509000.0,509000.0,441297.21875,371200
2004-02-05,505000.0,515000.0,503000.0,512000.0,443898.21875,364900
2004-02-06,516000.0,535000.0,514000.0,527000.0,456902.96875,697500
2004-02-09,536000.0,546000.0,535000.0,543000.0,470774.875,452700
2004-02-10,547000.0,550000.0,538000.0,546000.0,473375.71875,411400
2004-02-11,550000.0,559000.0,548000.0,554000.0,480311.71875,608700
2004-02-12,560000.0,560000.0,546000.0,549000.0,475976.75,571000
2004-02-13,545000.0,555000.0,542000.0,555000.0,481178.75,335200
2004-02-16,555000.0,566000.0,551000.0,563000.0,488114.6875,625000
2004-02-17,561000.0,571000.0,556000.0,560000.0,485513.65625,364400
2004-02-18,563000.0,568000.0,549000.0,549000.0,475976.75,373000
2004-02-19,551000.0,555000.0,545000.0,555000.0,481178.75,377700
2004-02-20,547000.0,554000.0,544000.0,549000.0,475976.75,363300
2004-02-23,545000.0,552000.0,539000.0,547000.0,474242.8125,381700
2004-02-24,540000.0,544000.0,529000.0,531000.0,460371.03125,608500
2004-02-25,528000.0,529000.0,522000.0,525000.0,455169.0625,490800
2004-02-26,527000.0,532000.0,523000.0,526000.0,456036.0625,344500
2004-02-27,520000.0,545000.0,520000.0,545000.0,472508.96875,419300
2004-03-01,545000.0,545000.0,545000.0,545000.0,472508.96875,0
2004-03-02,555000.0,558000.0,549000.0,554000.0,480311.71875,498600
2004-03-03,555000.0,559000.0,552000.0,554000.0,480311.71875,359200
2004-03-04,554000.0,569000.0,552000.0,569000.0,493316.625,428100
2004-03-05,571000.0,571000.0,564000.0,564000.0,488981.6875,428800
2004-03-08,561000.0,563000.0,547000.0,549000.0,475976.75,404700
2004-03-09,540000.0,545000.0,535000.0,539000.0,467306.9375,353500
2004-03-10,538000.0,542000.0,530000.0,531000.0,460371.03125,452400
2004-03-11,529000.0,541000.0,528000.0,533000.0,462104.9375,922700
2004-03-12,530000.0,533000.0,507000.0,524000.0,454302.09375,921300
2004-03-15,532000.0,533000.0,525000.0,525000.0,455169.0625,364400
2004-03-16,517000.0,528000.0,514000.0,528000.0,457770.03125,394100
2004-03-17,534000.0,547000.0,532000.0,545000.0,472508.96875,423400
2004-03-18,548000.0,548000.0,537000.0,544000.0,471641.875,440700
2004-03-19,541000.0,555000.0,540000.0,555000.0,481178.75,341100
2004-03-22,550000.0,554000.0,541000.0,544000.0,471641.875,400000
2004-03-23,535000.0,544000.0,532000.0,541000.0,469040.9375,382100
2004-03-24,540000.0,545000.0,535000.0,542000.0,469907.90625,420800
2004-03-25,545000.0,547000.0,531000.0,535000.0,463838.9375,468800
2004-03-26,547000.0,554000.0,543000.0,545000.0,472508.96875,854100
2004-03-29,549000.0,561000.0,548000.0,555000.0,481178.75,491400
2004-03-30,562000.0,565000.0,557000.0,560000.0,485513.65625,402800
2004-03-31,568000.0,572000.0,563000.0,572000.0,495917.59375,597800
2004-04-01,570000.0,575000.0,568000.0,575000.0,498518.5,395700
2004-04-02,578000.0,579000.0,565000.0,565000.0,489848.5625,410500
2004-04-05,565000.0,565000.0,565000.0,565000.0,489848.5625,0
2004-04-06,584000.0,595000.0,582000.0,595000.0,515858.25,833800
2004-04-07,595000.0,607000.0,591000.0,600000.0,520193.1875,544100
2004-04-08,605000.0,605000.0,597000.0,605000.0,524528.1875,428000
2004-04-09,599000.0,600000.0,590000.0,595000.0,515858.25,321300
2004-04-12,595000.0,614000.0,594000.0,610000.0,528863.0625,435900
2004-04-13,615000.0,622000.0,612000.0,616000.0,534065.0625,605100
2004-04-14,616000.0,616000.0,608000.0,615000.0,533198.0625,804100
2004-04-15,615000.0,615000.0,615000.0,615000.0,533198.0625,0
2004-04-16,610000.0,610000.0,592000.0,594000.0,514991.40625,1106900
2004-04-19,595000.0,599000.0,591000.0,599000.0,519326.21875,774200
2004-04-20,607000.0,615000.0,599000.0,615000.0,533198.0625,683200
2004-04-21,613000.0,627000.0,608000.0,625000.0,541867.8125,865900
2004-04-22,625000.0,631000.0,617000.0,620000.0,537533.0625,738400
2004-04-23,625000.0,637000.0,622000.0,637000.0,552271.875,720200
2004-04-26,637000.0,638000.0,626000.0,626000.0,542735.0625,561800
2004-04-27,626000.0,629000.0,615000.0,618000.0,535799.0,702000
2004-04-28,618000.0,619000.0,601000.0,602000.0,521927.28125,795300
2004-04-29,585000.0,590000.0,572000.0,576000.0,499385.40625,1216800
2004-04-30,560000.0,571000.0,549000.0,557000.0,482912.78125,1382500
2004-05-03,557000.0,561000.0,546000.0,556000.0,482045.78125,764900
2004-05-04,556000.0,564000.0,550000.0,555000.0,481178.75,951100
2004-05-05,555000.0,555000.0,555000.0,555000.0,481178.75,0
2004-05-06,548000.0,550000.0,526000.0,528000.0,457770.03125,1161800
2004-05-07,525000.0,540000.0,518000.0,540000.0,468173.90625,914900
2004-05-10,530000.0,534000.0,492000.0,509000.0,441297.21875,1015500
2004-05-11,509000.0,516000.0,499000.0,501000.0,434361.3125,1053200
2004-05-12,515000.0,530000.0,511000.0,525000.0,455169.0625,905400
2004-05-13,520000.0,525000.0,507000.0,507000.0,439563.3125,772100
2004-05-14,511000.0,516000.0,485500.0,491500.0,426124.96875,1077100
2004-05-17,488000.0,492000.0,458000.0,458000.0,397080.78125,1093000
2004-05-18,450500.0,478000.0,448000.0,473500.0,410519.09375,1087000
2004-05-19,479000.0,506000.0,478500.0,500000.0,433494.3125,829300
2004-05-20,496000.0,509000.0,487000.0,494500.0,428725.84375,830800
2004-05-21,499500.0,502000.0,493500.0,502000.0,435228.3125,449900
2004-05-24,514000.0,515000.0,506000.0,511000.0,443031.25,399900
2004-05-25,502000.0,503000.0,491500.0,492000.0,426558.375,542500
2004-05-26,492000.0,492000.0,492000.0,492000.0,426558.375,0
2004-05-27,511000.0,513000.0,505000.0,506000.0,438696.3125,560700
2004-05-28,516000.0,520000.0,510000.0,520000.0,450834.15625,510300
2004-05-31,517000.0,518000.0,499500.0,506000.0,438696.3125,477500
2004-06-01,508000.0,517000.0,506000.0,515000.0,446499.1875,310000
2004-06-02,510000.0,511000.0,499000.0,502000.0,435228.3125,515900
2004-06-03,503000.0,507000.0,473500.0,473500.0,410519.09375,1020000
2004-06-04,475000.0,481500.0,467000.0,481000.0,417021.625,679200
2004-06-07,492000.0,497000.0,488500.0,496000.0,430026.375,566200
2004-06-08,505000.0,507000.0,496000.0,498000.0,431760.34375,413600
2004-06-09,504000.0,505000.0,480500.0,483000.0,418755.625,577000
2004-06-10,475000.0,479000.0,465000.0,468000.0,405750.75,1118600
2004-06-11,468000.0,468500.0,433000.0,436500.0,378440.5625,1442200
2004-06-14,430000.0,444000.0,426500.0,428500.0,371504.59375,929600
2004-06-15,430000.0,438500.0,421000.0,438500.0,380174.59375,794400
2004-06-16,440000.0,451500.0,434500.0,436000.0,378007.09375,748900
2004-06-17,439500.0,442000.0,429000.0,442000.0,383209.03125,737100
2004-06-18,435000.0,444000.0,428000.0,435500.0,377573.5625,524300
2004-06-21,440000.0,449000.0,437000.0,446000.0,386676.9375,602800
2004-06-22,442000.0,444500.0,435500.0,444000.0,384943.0,428900
2004-06-23,450000.0,454000.0,443500.0,449000.0,389277.90625,571100
2004-06-24,462000.0,472500.0,459000.0,469500.0,407051.1875,723700
2004-06-25,474500.0,483000.0,471500.0,482000.0,417888.5625,607200
2004-06-28,480000.0,480000.0,464500.0,468000.0,405750.75,537000
2004-06-29,460000.0,473500.0,458000.0,471000.0,408351.65625,461000
2004-06-30,474500.0,479500.0,469500.0,477000.0,413553.59375,519800
2004-07-01,476000.0,477500.0,464500.0,465000.0,403149.75,512300
2004-07-02,455000.0,455000.0,441000.0,444000.0,384943.0,717900
2004-07-05,444000.0,446500.0,433500.0,443000.0,384075.96875,550000
2004-07-06,436500.0,446500.0,436500.0,441000.0,382342.0,457100
2004-07-07,425000.0,437000.0,420000.0,437000.0,378874.125,750000
2004-07-08,427000.0,432000.0,419500.0,420000.0,364135.21875,1106800
2004-07-09,418000.0,425500.0,417500.0,424000.0,367603.21875,775600
2004-07-12,426000.0,429500.0,422000.0,423000.0,366736.1875,667700
2004-07-13,426500.0,433500.0,422000.0,433500.0,375839.59375,515400
2004-07-14,429500.0,432500.0,416500.0,418000.0,362401.3125,609000
2004-07-15,416000.0,419000.0,399500.0,408500.0,354164.90625,1145500
2004-07-16,404000.0,423000.0,399500.0,423000.0,366736.1875,961700
2004-07-19,415000.0,427500.0,414000.0,426500.0,369770.6875,482500
2004-07-20,419000.0,423000.0,417000.0,417000.0,361534.34375,404900
2004-07-21,426500.0,431500.0,425000.0,429500.0,372371.6875,474800
2004-07-22,417500.0,418500.0,413500.0,417500.0,361967.8125,622000
2004-07-23,417000.0,421500.0,415500.0,418000.0,362401.3125,391000
2004-07-26,410000.0,420500.0,410000.0,418000.0,362401.3125,327700
2004-07-27,414000.0,421000.0,410000.0,420000.0,364135.21875,416800
2004-07-28,427000.0,429500.0,421000.0,423000.0,366736.1875,469000
2004-07-29,415500.0,418000.0,410000.0,411000.0,356332.375,358900
2004-07-30,416500.0,419500.0,414000.0,417000.0,361534.34375,390000
2004-08-02,417500.0,417500.0,408000.0,408000.0,353731.375,447600
2004-08-03,410000.0,415000.0,409000.0,413000.0,358066.34375,287300
2004-08-04,405500.0,413000.0,403000.0,413000.0,358066.34375,375900
2004-08-05,413000.0,423500.0,410500.0,423000.0,366736.1875,431800
2004-08-06,415000.0,426000.0,414000.0,419500.0,363701.75,358400
2004-08-09,408000.0,419000.0,408000.0,419000.0,363268.25,506800
2004-08-10,417000.0,425500.0,416500.0,424000.0,367603.21875,376400
2004-08-11,428000.0,430500.0,425500.0,425500.0,368903.6875,368300
2004-08-12,423000.0,431000.0,421500.0,431000.0,373672.125,569700
2004-08-13,431000.0,440000.0,426000.0,438000.0,379741.125,496500
2004-08-16,436000.0,438000.0,426500.0,430000.0,372805.21875,361400
2004-08-17,435000.0,436000.0,425500.0,425500.0,368903.6875,287100
2004-08-18,429500.0,432000.0,422500.0,430000.0,372805.21875,415000
2004-08-19,434500.0,442000.0,434000.0,441500.0,382775.5625,559400
2004-08-20,439500.0,439500.0,433500.0,434000.0,376273.0625,326200
2004-08-23,437000.0,439500.0,431000.0,438000.0,379741.125,435400
2004-08-24,439000.0,447000.0,434500.0,445000.0,385810.0,405000
2004-08-25,446000.0,453000.0,443000.0,451000.0,391011.90625,457300
2004-08-26,455000.0,459000.0,453500.0,456000.0,395346.90625,497100
2004-08-27,456000.0,460000.0,454000.0,458500.0,397514.375,402900
2004-08-30,458500.0,462500.0,455500.0,458000.0,397080.78125,241600
2004-08-31,451000.0,454000.0,446500.0,451000.0,391011.90625,468300
2004-09-01,451000.0,457000.0,447500.0,453000.0,392745.875,377300
2004-09-02,452000.0,456000.0,448000.0,452000.0,391878.90625,352100
2004-09-03,446000.0,448000.0,436500.0,436500.0,378440.5625,647700
2004-09-06,435000.0,436500.0,428500.0,433500.0,375839.59375,473600
2004-09-07,434000.0,437000.0,432000.0,434000.0,376273.0625,264400
2004-09-08,434000.0,440000.0,433500.0,433500.0,375839.59375,345300
2004-09-09,433500.0,440000.0,431000.0,439000.0,380608.09375,642000
2004-09-10,442000.0,459500.0,438000.0,457500.0,396647.34375,875700
2004-09-13,463500.0,475000.0,462000.0,475000.0,411819.6875,793300
2004-09-14,487000.0,488000.0,481000.0,483500.0,419188.96875,811200
2004-09-15,477500.0,485000.0,477000.0,478000.0,414420.5625,497300
2004-09-16,471000.0,486000.0,469000.0,480000.0,416154.59375,587600
